Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
RIHGB,rihgb1930t0108 ,1931, colonia,"go-vernada por seus proprlos commandantes militares, e em   tudo mais ficava subordinada á superintendencia do capitão-general do Hio de Janeiro.  Era Sacramento um posto avançado inteiramente desgar-rado na ¡inmediata vizinhança das colonias espanholas, por   outro lado sem ligação alguma com a colonização regular   brasileira, pois estava separado da mais próxima colonia, a   villa dr Laguna (Santo Catharina), por extenso territorio de-sorto e uma longa viagem de mar; portanto, linha a colonia   uma signifienção essencialmente m ilitar, como barreira aos   progressos da colonização espanhola ao Norte e como condo-minadora do rio da Prata. 
A isso sobreveio segunda circunstancia; assim partici-pante da soberania ",0.0277772,723,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"commerolo désse estuário. Já frequentemente men-cionámos que existia um não pouco importante trafico entre   quasi todas as colonias sul-brasileirns, de um lado, e. de   outro Indo, as colonias espanholas no Paraná, Paraguai ò até   o interior do Perú; um tal tráfego ora sem dúvida inteira-mente contrário aos principios da política colonial monopo-lizadora de então, porém, como era principalmente cm be-nefioio dos Brasileiros — estes eram agentes e interme-diaries, os Espanhóes eram os productores — assim a corõa   de Portugal em geral aturava-o calada e não dava ouvidos   ás conlra-reclumações do govêrno espanhoL 
Até então esse contrabando tinha como únicas praças   de commércio os ",0.0266133,723,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"M2 
guezas tudo aqui fizeram para favorecer e instigar o com-mércio dos seus c dos subditos espanhóes. Assim, em breve   adquiriu a Colonia do Sacramento não pequena importancia   commercial; o ainda se tornou mnior quando, ao descobri-mento do ouro, cérea do anno 1700, o corôa de Portugal   julgou opportune reprim ir, com toda a severidade, o con-trabando em Sanctos e Rio de Janeiro; e agora, então, lodo   o corninércio dos contrabandistas na America ",0.0174965,724,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"podia também dispensar mais fõrça alguma; o governador-geral do Brasil contentou-se em mandar uma pequena flo-lillia, que forçou o bloqueio da esquadra espanhola e levou   a SebastiSo da Veiga a ordem de evacuar Sacramento. Elle   obedeceu; tudo que era de valor, mesmo alguns pesados ca-nhões, fóram embarcados, os predios da colonia entregues   ás chammas; depois, elle proprio, com os soldados e colonos,   passaram para bordo e abandonaram ao inimigo as ruinas   da praça, que elle durante seis mezas havia gloriosamente   defendido (Março do 1705). 
A Espanha nilo se regosijou multo tempo da recente   conquista; logo que, á conclusão da guerra de ",0.0250615,725,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"corôa de Portugal; só-mente para salvaguardar a honra, se accrescentou uma clau-sula, pela a qual a Espanha se reservava o direito de, dentro   de dezoito mezes dessa troca de territorios, optar pela livre   acceitaçüo ou a recusa; todavia, não so fez uso algum de tal   restricção. 
. Assim recebeu a Nova Colonia do Sacramento portu-guesa. finalmente, a definitiva saneção do direito interna-",0.0151688,725,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"como havia sido sempre um pomo de discordia   com os Espanlióes, ficou sempre sendo objcelo dc hostilidades.   Apenas se haviam realisado as formalidades da entrega (5 de   Novembro de 1710), logo começaram as auctoridades espa-nholas vizinhas a discutir sóbre a extensão do territorio   cedido; ellas sustentavam que nilo pertencia it Colonia do   Sacramento territorio além do que os canhões nas suas mu-ralhas podiam dominar; o restante territorio, ã margem   norte do Prata, ao contrário, permanecia sob o dominio espa-nhol; e, para dar péso a essa argumentação, elles eslaliele-Ceram ao longo do pequeno rio San Juan, que se lança no   rio du ",0.0248287,726,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"de Sacramento, innu-meros postos de cavallaria, que rigorosamente excluíam os   colonos portugueses do uso das campinas & outra margem.   Debalda formulou protesto o commandante portuguez; de-halde reclamou o embaixador portuguez em Madrid, que, nos   termos do tractado, não haviu questão de ""um territorio da   Colonia”, porém, sim, ""do territorio e da colonia” ; o gabinete   de Madrid agarrou-se á interpretação contrária, e não deu a   menor altenção ás repetidas queixas que. de anno em anno, se   renovavam. 
Com isso, cortava-se á colonização portugueza de Sa-cramento todo o passo adrante para Noroéste. á margem do   Uruguai. Por outro lado, a Nordésle linha ella campo ",0.0260314,726,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"C65 
A 27 de Novembro de 1723 chegaram elles a Monte-video; a lii levantaram uma pequena hatería e começaram os   preparativos para uma fundação colonial; porém nío ficaram   muito tempo sem ser estorvados. 
Exactamente ao aportarem, ancorava no porto vizinho   um navio espanhol, que fazia negócio com os índios da   costa, o que immedlalamente partiu ás pressas para o outro   lado, Buenos Aires, afim de dar noticia dêsse desembarque   dos Portuguezes. Alguns dias depois, apparcceu ",0.0185828,727,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"06« 
Assim, ficava a colonia porlugueza do Sacramento cer-cada por ambos os lados pela colonização espanhola, ficava   completamente isolada, e não so podia mais pensar no resta-belecimento pacifico e tácito da connexüo territorial com o   Brasil propriamente dicto. Ambas as potencias concorrentes   liavlam agora erigido, á margem esquerda do Prata, no ex-tremo sul do trecho ",0.0145093,728,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"de resto ainda existia   entre ambas mâ disposição de ânimos, resultante da guerra   de successão espanhola, — contudo, ninguém tinha tempo   nem vontade de fazer guerra: pois, Porlugal se sentia de-masiado fraco, e a Espanha, justamente então, estava met-tida em complicações européas. uma após outra. 
Assim floresceram em paz ambas as colonias vizinhas e   inimigas, Sacramento c Montevideo, uma ao Indo da outra,   ambas com considerável commercio, lavoura e oreaçãó de gado. 
Somente no principio do anno de 1735. o longamente   encoberto rnncõr entro as côrtes do Madrid e de 1,'sbOa   estalou numa pequena contenda; a rapida intromissão me-diadora da Inglaterra,",0.0256822,728,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"sem dú-vida. impediu então o rompimento dc uma guerra na Eu-ropa: porém, por esse tempo, accendia-se na America do   Sul uma guerra do fronteiras. O então governador de   Buenos Aires. Miguel de Salcedo, logo que assumiu o cargo,   demonstrou disposição hostil; si o seu antecessor havia   celadamente observado como as colonias portuguesas se ex-tendían» em volta do Sacramento, este quería de nôvo lim íta-las á distância de tiro de canhão; apresentou reclamações   contra o incremento continuo do comtnércio de contrabando,   etc., e, finalmente, notificou declaração de guerra. 
A 29 de Julho do 1735 começaram as hostilidades no   mar, com a captura ",0.0251003,728,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"espanhola (cérea de 1700). Fói um jesuíta alemão, Sa-muel Fritz, membro da missão de Quito, auctor do primeiro   niappa authenlico da bacia do Amazonas; estava elle justa-mente occupado nos trabalhos preparatorios para esse ef-feito, no levantamento do curso do rio, quando foi apanhado,   como espião espanhol, pelo director da uma colonia avan-çada brasileira. Posto em liberdade ao cabo de dous annos   de prisão, nos seus últimos annos trabalhou com suocesso   na conversão entre os índios do Alto Amazonas e estabele-ceu uma das tribus de índios mais bravos em tôrno da cruz   da sua missão, na região da actual aldeia de Olivença.",0.0244796,730,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"tendían em   geral a impedir quanto possível contactos entre os sub-ditos do ambos os lados. Para isso, era rigorosamente pro-hibido todo comméroio, mesmo a simples visita, sem uma   licença préviamenle obtida, sob pena de arbitrario encar-ceramento; em ambos os lados, na vizinhança da linha de   fronteira, não se podiam fundar colonias nem levantar obras",0.0137334,733,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"evidência, todas as fundações eo-loniaes que a Espanha possuiu ao Norte e a Leste. Portugal   ao Sul e Oésto da linha do demarcação convencionada, fòram   cedidas; ao contrário, e, em consequência, deviam occorrer   as seguintes mudanças de posse, exceptuando algumas al-deias de missões de Indios, no remoto occidente: a nova   Colonia do Sacramento, portuguesa, passava ao vioe-reino   espanhol de Buenos Aires, ao passo que, por outro lado, o   Brasil ficava com as Septo Heducçfles de índios, que os Je-suítas da missão espanhola de Entre Hios haviam fundado   á margem esquerda do rio Uruguai, no seu ourso superior;   de ambos esses logares ",0.0247512,734,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"Deus o os sánelos lhes haviam oonoodido em par-tilha. nem jamais se submetteriam á soberania dos Portu-guezes; de faoto, teve a commissão de limites que retroceder   e suspender os seus trabalhos (principios de 1753). 
Em consequência dessa aborta resistencia, fõram os   Guaranis das Septo Missões considerados rebeldes, tanto pelo   govêrno colonial, om Buenos Aires, como pelo brasileiro; do   audios os lados marcharam tropas contra elles: todavia, os   índios, apesar de sou insuffioiento armamento, oppuzeram   valente o bom suocodida resistencia, o concluiu-so a primeira   campanha, sendo as tropas invasoras obrigadas a bater em   retirada (trégua de l i do Novembro de 1754 ",0.0261866,736,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"interrom-pidos, o que realmente fez, depois do algumas hesitações;   porém, esse incidente, a denominada guerra das Sople Mis-sões, desgostou da causu ambas as partes. Os Espanhdes las-timavam a perdió a devastação do antes tão florescente ter-ritorio das Missões; os Portugueses não sentiam especial   satisfacção om aceitar, como indeininzaçâo peln importante   Colonia do Sacramento, o territorio devastado, cuja posse   pacífica era semprc perturbada pelas últimos convulsões   da rebullido dos Indios, e, por isso, do seu lado, contraria-mente ao trac-lado, protelavam de contínuo a transmissão.  Na verdade, a conunissúo de limites do núvo so ruuniu;   porém não trazia consigo a mesma boa vontade ",0.0270401,737,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"A 12 do Fevoreiro do 1761, uma convenção do-lernrinou nnnulltir formalmente o tractado do limites le   13 do Janeiro de 1750, e restabelecer o estado de cousas   existente antas; o territorio das Septe Missões voltou, por-tanto. p ira a dominio espanhol, e Portugal ficava de nòvo   na posse legal da Colonia do Sccramento, do quo ainda conti-nuava a não abrir mão. 
Agora começou entre ambos os minos da península ibé-rica um nôvo periodo do Inimizade política, que já nos an-nos seguintes resultou em aberta hostilidade.",0.0201346,737,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"á America du Sul, acrendcram-se lambem allt us   hostilidades, como sempre primeiro na fóz do rio da Prata. 
O governador espanhol de Buenos Aires, d. Pedro de Cc-vallos. havia presentido acertadamente o que estava para   acontecer o já se havia preparado de antemão; mim<*dlntli-men te começou n atacar a Colonia do Sacramento, por terra   e por mar, C do OuLubru, e, por maior que fosse a bravura   com que a guarnição se defendeu, ao caliu de quatro se-manas viu-se forçada a capitular, mediante concessão de   honrosa retirada (30 de Outubro de 1762); na verdade, ainda   acudiu do Rio de Janeiro ",0.0230442,738,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"era um facto, porém não baseado no direito, assim   como também lhe faltava toda expressa saneção do direito   internacional: perante a justiça, a cidade o territorio do   flio Grande do Sul competiam á corúa de Espanha: e. por-tanto, etles negavam-se em absoluto a fazer a restituição.   Girnprehende-se que o govérnh colonial brasileiro e o ga-binete do Lisliôa faziam ouvidos de mercador a essa argu-mentação dos Espántales; ambas as partes obstinavam-se nos   seus suppostos direitos, e a consequência foi que. apesar da   conclusão da paz. de Pariz, continuou nessas Ierras de   fronteira sul-americanas (n actual provincia de São Pedro),   som interrupção, o ",0.0254495,739,Sem violência
RIHGB,rihgb1930t0108 ,1931, colonia,"aos Espanhóos a próxima vizinhança ila-quella pequena cidade, a costa meridional do Rio Grande do   Su!; tarnbem, muís tarde, uma expedição dos Espanhóos, d iri-gida contra o forte do Rio Pardo, e depois talvez além contra   Porto Alegre, fnlliou completamente (principio de 1774). 
Depois de haver ficado esta pequena guerra ínter-colo-nial inLeiramente despercebida das mües-patrias, afinal, no   correr do anno de 1774, ella attrahiu a attonção geral o deu   occasião a longas discussões diplomáticas entre as côrtes   de Lisbôa e Madrid, nas quaes, em breve, também a In-glaterra e a França 1'Oram envolvidas, como mediadoras.   Os seus esforços reunidos lograram ",0.0256434,740,Com violência
RIHGB,rihgb1930t0108 ,1931, colonia,"poder, ao passo que os Espanhóos se reti-ravam além-fronteira, sõbre Monleviiléo, perseguidos pelos   vencedores, abandonnndo os seus feridos e os seus canhões. 
Conseguiram assim as armas portuguesas. como pre-screvia a paz do Pariz, restabelecer inalteradas as condições   de posse de antes da guerra; todo o Brasil, e. além disso, a   Colonia do Sacramento, pertenciam de nóvo á coróa de Por-tugal. Porém, esse completo exilo fez crescer ainda mais a",0.0174577,740,Sem violência
